GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,11,c6663660-19ad-11f1-b569-27daa48e6994,f0bd6efb-c285-4422-8531-0f2829f1fa6c,2026-03-06,17:42:36.75,2026-03-06,22:42:36.75,2026-03-06T17:42:36.7554560-05:00,2026-03-06T22:42:36.7554560Z,LEH_MOU,DAV_WIL,StrikeSwinging,Undefined,NoShift,94.57472,70.59624,143.3492,43.87845,73.9101,-54.07544,136.02717,-37.13096,260.21161,-138.01073,336.09713,1.3539,249.2964,134.96474,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,12,d6b1f720-19ad-11f1-b569-27daa48e6994,da9d782c-cdf9-4068-8f02-2f190fa6696d,2026-03-06,17:43:04.13,2026-03-06,22:43:04.13,2026-03-06T17:43:04.1381888-05:00,2026-03-06T22:43:04.1381888Z,LEH_MOU,DAV_WIL,StrikeCalled,Undefined,NoShift,93.06605,71.25183,138.16486,50.47033,73.88159,-53.70352,134.51525,-39.21911,265.66956,-142.07866,331.84267,1.68342,245.58921,137.80746,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,13,e20bb250-19ad-11f1-b569-27daa48e6994,de1aba5a-086c-4dc2-a3fa-e9d10aa7ed49,2026-03-06,17:43:23.08,2026-03-06,22:43:23.08,2026-03-06T17:43:23.0816768-05:00,2026-03-06T22:43:23.0816768Z,LEH_MOU,DAV_WIL,StrikeCalled,Undefined,NoShift,92.0244,70.23638,138.90702,52.07246,81.95918,-58.95337,135.16237,-39.95492,260.55419,-139.33098,332.57498,2.43482,246.88826,137.82209,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,14,f61146c0-19ad-11f1-b569-27daa48e6994,f061331f-c091-4e48-8393-2decffe3a242,2026-03-06,17:43:56.74,2026-03-06,22:43:56.74,2026-03-06T17:43:56.7434240-05:00,2026-03-06T22:43:56.7434240Z,LEH_MOU,DAV_WIL,StrikeCalled,Undefined,NoShift,91.63779,72.43157,138.71828,56.23006,75.00473,-54.0599,141.5205,-32.65896,262.84961,-141.18778,339.87281,5.42415,252.56489,140.06704,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,15,0013d660-19ae-11f1-b569-27daa48e6994,565659c5-6a0a-4458-ae2a-1425150bc12e,2026-03-06,17:44:13.58,2026-03-06,22:44:13.58,2026-03-06T17:44:13.5825408-05:00,2026-03-06T22:44:13.5825408Z,LEH_MOU,DAV_WIL,InPlay,Out,NoShift,92.35325,72.89438,135.56564,55.3492,81.33282,-58.45458,141.4372,-32.66416,261.24505,-140.42966,335.10181,4.41645,252.77062,140.34979,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,16,172fab80-19ae-11f1-b569-27daa48e6994,8cda8566-a5f9-492a-97d5-65b85dee3351,2026-03-06,17:44:52.39,2026-03-06,22:44:52.39,2026-03-06T17:44:52.3927040-05:00,2026-03-06T22:44:52.3927040Z,LEH_MOU,DAV_WIL,BallCalled,Undefined,NoShift,91.13853,70.23951,145.60256,43.27744,85.35689,-62.33856,136.79561,-37.38854,275.25605,-143.13757,337.47302,-2.29528,252.65809,138.72476,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,17,20bc6ee0-19ae-11f1-b569-27daa48e6994,43d587c8-2577-4ad1-98c4-9fc7e57f230d,2026-03-06,17:45:08.43,2026-03-06,22:45:08.43,2026-03-06T17:45:08.4380160-05:00,2026-03-06T22:45:08.4380160Z,LEH_MOU,DAV_WIL,BallCalled,Undefined,NoShift,93.58221,70.80821,143.37189,45.90908,85.79879,-63.34989,139.14806,-38.04122,273.72338,-142.42944,340.31482,-1.38195,250.22512,137.28907,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,18,2b0bbef0-19ae-11f1-b569-27daa48e6994,1ad70611-b409-48ec-ad7e-0812fe628edb,2026-03-06,17:45:25.63,2026-03-06,22:45:25.63,2026-03-06T17:45:25.6389120-05:00,2026-03-06T22:45:25.6389120Z,LEH_MOU,DAV_WIL,StrikeCalled,Undefined,NoShift,92.29316,70.09762,144.58097,42.20874,85.39156,-62.78972,139.82395,-37.39888,273.0836,-142.29629,338.17299,-1.38562,252.8795,138.21828,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,19,33e537e0-19ae-11f1-b569-27daa48e6994,c369188a-9e2b-4952-a3a4-4c50430e7434,2026-03-06,17:45:40.45,2026-03-06,22:45:40.45,2026-03-06T17:45:40.4514816-05:00,2026-03-06T22:45:40.4514816Z,LEH_MOU,DAV_WIL,BallCalled,Undefined,NoShift,92.18738,69.24761,143.65011,42.15192,85.47015,-63.26439,142.10961,-39.00631,271.95111,-141.79525,344.13935,-1.72341,253.47806,138.11316,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,20,40491010-19ae-11f1-b569-27daa48e6994,af1043f3-9d3a-4d42-bf75-b860e807f520,2026-03-06,17:46:01.27,2026-03-06,22:46:01.27,2026-03-06T17:46:01.2796416-05:00,2026-03-06T22:46:01.2796416Z,LEH_MOU,DAV_WIL,StrikeCalled,Undefined,NoShift,91.04229,70.7109,144.68784,43.36077,85.5534,-62.93009,140.073,-37.47318,273.86803,-142.07851,342.63008,-2.74131,253.83034,137.42294,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,21,4a7a50d0-19ae-11f1-b569-27daa48e6994,3df05e46-5ead-40f9-901d-6608a3a2e23d,2026-03-06,17:46:18.44,2026-03-06,22:46:18.44,2026-03-06T17:46:18.4424960-05:00,2026-03-06T22:46:18.4424960Z,LEH_MOU,DAV_WIL,BallCalled,Undefined,NoShift,90.62803,69.82218,142.02544,46.37516,85.60925,-63.5045,141.36209,-38.52346,278.25815,-143.8868,341.3256,-2.61476,252.33449,135.518,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,22,5eae4840-19ae-11f1-b569-27daa48e6994,3e753a6e-c31b-480f-963e-73b57d63ebf2,2026-03-06,17:46:52.30,2026-03-06,22:46:52.30,2026-03-06T17:46:52.3064320-05:00,2026-03-06T22:46:52.3064320Z,LEH_MOU,DAV_WIL,StrikeSwinging,Undefined,NoShift,63.65767,55.63256,142.20452,37.734,81.63379,-59.75435,131.37988,-33.62832,270.67438,-143.84796,343.29595,0.18746,253.26404,135.29568,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,23,6bf37fc0-19ae-11f1-b569-27daa48e6994,0d20ade4-04aa-409f-bea4-1692204001e2,2026-03-06,17:47:14.55,2026-03-06,22:47:14.55,2026-03-06T17:47:14.5552896-05:00,2026-03-06T22:47:14.5552896Z,LEH_MOU,DAV_WIL,FoulBallNotFieldable,Undefined,NoShift,64.07014,57.49925,141.13411,44.13932,83.37499,-61.25313,130.84154,-31.80498,267.63671,-142.59722,336.7073,1.15601,251.60757,136.03481,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,24,7c57d190-19ae-11f1-b569-27daa48e6994,3493e915-9cc4-4d76-a54c-b1fdb76ce6ce,2026-03-06,17:47:42.01,2026-03-06,22:47:42.01,2026-03-06T17:47:42.0133888-05:00,2026-03-06T22:47:42.0133888Z,LEH_MOU,DAV_WIL,BallCalled,Undefined,NoShift,64.88976,56.66523,139.08328,40.97282,84.69848,-62.71068,131.32661,-33.84046,274.03698,-145.35581,337.21548,1.2306,248.18251,135.07555,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,25,881f90d0-19ae-11f1-b569-27daa48e6994,01a7a1ec-8421-4ea9-b819-23c76cacb396,2026-03-06,17:48:01.76,2026-03-06,22:48:01.76,2026-03-06T17:48:01.7683456-05:00,2026-03-06T22:48:01.7683456Z,LEH_MOU,DAV_WIL,InPlay,Single,NoShift,65.29525,57.58762,140.44497,46.82851,86.87189,-63.04335,131.81603,-34.31335,273.97787,-144.92636,334.22573,1.95627,250.03111,136.76663,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,26,9ed61470-19ae-11f1-b569-27daa48e6994,a07243af-893d-4cfc-a2b1-74514762b701,2026-03-06,17:48:39.84,2026-03-06,22:48:39.84,2026-03-06T17:48:39.8453248-05:00,2026-03-06T22:48:39.8453248Z,LEH_MOU,DAV_WIL,StrikeCalled,Undefined,NoShift,93.07913,69.98645,144.9504,26.98836,83.91827,-61.20606,132.4987,-28.21746,269.33462,-136.56676,350.57019,-3.73618,244.79164,131.34175,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,27,aaecb700-19ae-11f1-b569-27daa48e6994,6c60f018-dd06-491e-a5af-66858358aa36,2026-03-06,17:49:00.23,2026-03-06,22:49:00.23,2026-03-06T17:49:00.2370560-05:00,2026-03-06T22:49:00.2370560Z,LEH_MOU,DAV_WIL,StrikeCalled,Undefined,NoShift,93.70862,71.57693,140.52752,32.82797,82.78533,-60.97458,133.36779,-33.12217,260.72179,-135.7873,348.70667,-1.36326,242.70337,130.74321,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,28,b6f3f040-19ae-11f1-b569-27daa48e6994,04541e27-50c3-4f9d-9c19-e3822d2321a1,2026-03-06,17:49:20.32,2026-03-06,22:49:20.32,2026-03-06T17:49:20.3248128-05:00,2026-03-06T22:49:20.3248128Z,LEH_MOU,DAV_WIL,InPlay,Single,NoShift,92.93996,70.81499,140.77265,26.79206,83.70131,-61.05182,134.32813,-34.44515,264.35751,-138.13681,346.44377,-0.57736,243.105,130.71305,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,29,d0750590-19ae-11f1-b569-27daa48e6994,5b2e48ec-f21c-43c7-ab6b-0c9901cd5457,2026-03-06,17:50:03.15,2026-03-06,22:50:03.15,2026-03-06T17:50:03.1551488-05:00,2026-03-06T22:50:03.1551488Z,LEH_MOU,DAV_WIL,StrikeCalled,Undefined,NoShift,64.60584,56.81008,142.77776,29.17346,82.59424,-60.59738,137.30268,-38.04402,264.86512,-137.28653,338.77994,-2.91104,239.96177,131.86641,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,30,ef767dc0-19ae-11f1-b569-27daa48e6994,a5d8d102-3019-4497-875b-a7d3ce9b23d7,2026-03-06,17:50:55.10,2026-03-06,22:50:55.10,2026-03-06T17:50:55.1045120-05:00,2026-03-06T22:50:55.1045120Z,LEH_MOU,DAV_WIL,BallCalled,Undefined,NoShift,94.43534,68.99346,146.5391,30.26267,84.15047,-62.64984,138.9318,-39.86829,267.82552,-137.69365,341.73184,-2.72829,246.98591,126.06064,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,31,fad0d530-19ae-11f1-b569-27daa48e6994,429fb0e2-94a3-4031-9414-472006fee062,2026-03-06,17:51:14.15,2026-03-06,22:51:14.15,2026-03-06T17:51:14.1563904-05:00,2026-03-06T22:51:14.1563904Z,LEH_MOU,DAV_WIL,StrikeCalled,Undefined,NoShift,93.34259,69.06434,147.13073,32.88159,83.12281,-60.79002,138.42101,-39.64462,266.67363,-139.27901,339.47176,-4.61743,240.26541,126.06829,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,32,0659ddc0-19af-11f1-b569-27daa48e6994,bd635766-ca98-4449-813c-cecb378a4420,2026-03-06,17:51:33.63,2026-03-06,22:51:33.63,2026-03-06T17:51:33.6328704-05:00,2026-03-06T22:51:33.6328704Z,LEH_MOU,DAV_WIL,FoulBallNotFieldable,Undefined,NoShift,95.53481,68.93542,145.05278,36.83682,83.28916,-61.44873,139.32746,-41.51817,270.06456,-141.20043,338.66785,-3.51261,247.11867,128.9395,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,33,132af6b0-19af-11f1-b569-27daa48e6994,360ca6c5-dd61-4550-b981-baab3ec11cec,2026-03-06,17:51:55.08,2026-03-06,22:51:55.08,2026-03-06T17:51:55.0829056-05:00,2026-03-06T22:51:55.0829056Z,LEH_MOU,DAV_WIL,BallCalled,Undefined,NoShift,94.24453,69.94362,146.14561,36.75513,84.19745,-62.18413,137.39229,-40.6358,269.86513,-142.00865,334.92847,-3.05427,247.07874,129.29761,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,34,205a0e20-19af-11f1-b569-27daa48e6994,27b9fe73-43fb-424d-90a0-3c11d5019af5,2026-03-06,17:52:17.15,2026-03-06,22:52:17.15,2026-03-06T17:52:17.1536896-05:00,2026-03-06T22:52:17.1536896Z,LEH_MOU,DAV_WIL,FoulBallNotFieldable,Undefined,NoShift,92.41259,68.19369,142.6568,38.32467,84.09545,-62.94943,137.40957,-40.8985,274.76287,-142.85587,340.10001,-2.936,245.22171,130.24131,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
af67b4e9-3a0d-4d7b-bce3-2e5fda33e12c,35,2de6d5f0-19af-11f1-b569-27daa48e6994,3d8f2a28-d8e8-4b96-b6dc-1318bd282a54,2026-03-06,17:52:39.93,2026-03-06,22:52:39.93,2026-03-06T17:52:39.9386624-05:00,2026-03-06T22:52:39.9386624Z,LEH_MOU,DAV_WIL,InPlay,Double,NoShift,93.43948,68.67931,144.56381,36.1642,85.92384,-63.29648,136.93682,-41.95792,271.52222,-142.89794,335.0833,-0.59222,239.90493,127.85401,"Crawford, Trystan",1000189716,"Cochran, Ryan",1000189704,"Quinn, Aidan",1000136538,"Giardina, Silvio",10150408,"Davis, Ryan",1000189705,"Patrizi, Dom",1000189698,"Carvelli, Robbie",10070565,true
